id,smiles,actual_solubility,predicted_solubility,error,abs_error
FC(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,FC(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,-5.596059,-2.078843355178833,3.5172154903411865,3.5172154903411865
Nc1nc(N)nc(N)n1.O=C2NC(=O)NC(=O)N2,Nc1nc(N)nc(N)n1.O=C2NC(=O)NC(=O)N2,-4.9755135,-1.4644111394882202,3.511102318763733,3.511102318763733
FC1=CC=C(C=C1)C([N]2C=CN=C2)(C3=CC=CC=C3)C4=C(F)C=CC=C4,FC1=CC=C(C=C1)C([N]2C=CN=C2)(C3=CC=CC=C3)C4=C(F)C=CC=C4,-8.4,-4.907134056091309,3.492865562438965,3.492865562438965
[Li].O.[K].[Ti],[Li].O.[K].[Ti],-5.0489116,-1.5644545555114746,3.484457015991211,3.484457015991211
ClC1=C(Cl)C(Cl)=C(OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,ClC1=C(Cl)C(Cl)=C(OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,-12.95,-9.471577644348145,3.478422164916992,3.478422164916992
CC(C)=C.Cc1ccc(O)cc1.C2C=CC3C4CC(C=C4)C23,CC(C)=C.Cc1ccc(O)cc1.C2C=CC3C4CC(C=C4)C23,-6.1709275,-2.693380355834961,3.4775471687316895,3.4775471687316895
[Bi+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,[Bi+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,-4.5597625,-1.083672285079956,3.4760901927948,3.4760901927948
N(N=Nc1ccccc1)c2ccccc2,N(N=Nc1ccccc1)c2ccccc2,-2.596,-6.071976184844971,-3.4759762287139893,3.4759762287139893
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,-3.3290744,-6.795656681060791,-3.4665822982788086,3.4665822982788086
[Li+].CCCCCCC(O)CCCCCCCCCCC([O-])=O,[Li+].CCCCCCC(O)CCCCCCCCCCC([O-])=O,-6.8235536,-3.365525245666504,3.4580283164978027,3.4580283164978027
CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CC(O)=O.OCCN(CCO)CCO,CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CC(O)=O.OCCN(CCO)CCO,0.7757804,-2.6778502464294434,-3.4536306262016296,3.4536306262016296
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,-6.66,-3.2123312950134277,3.4476685523986816,3.4476685523986816
COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O)cc3O2,COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O)cc3O2,-6.1987524,-2.757275104522705,3.4414772987365723,3.4414772987365723
O=C1c2ccccc2C(=O)c3c4[nH]c5c6C(=O)c7ccccc7C(=O)c6c8[nH]c9c(ccc%10C(=O)c%11ccccc%11C(=O)c9%10)c8c5c4ccc13,O=C1c2ccccc2C(=O)c3c4[nH]c5c6C(=O)c7ccccc7C(=O)c6c8[nH]c9c(ccc%10C(=O)c%11ccccc%11C(=O)c9%10)c8c5c4ccc13,-4.509615,-7.9380574226379395,-3.4284424781799316,3.4284424781799316
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-7.9407,-4.516885280609131,3.4238147735595703,3.4238147735595703
C[C@@H]/1CC(=C/CC2C[C@@H](C[C@]3(CC[C@H](C)C(C)O3)O2)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OCC(=C\C=C1)/[C@@]45O)/C,C[C@@H]/1CC(=C/CC2C[C@@H](C[C@]3(CC[C@H](C)C(C)O3)O2)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OCC(=C\C=C1)/[C@@]45O)/C,-5.7787,-2.360583543777466,3.418116331100464,3.418116331100464
C1CN(CCO1)C(c2ccccc2)(c3ccccc3)c4ccccc4,C1CN(CCO1)C(c2ccccc2)(c3ccccc3)c4ccccc4,-7.2168,-3.8137049674987793,3.403095245361328,3.403095245361328
CCn1nc2cc(cc3C(=O)c4ccccc4c1c23)c5cc6nn(CC)c7c8ccccc8C(=O)c(c5)c67,CCn1nc2cc(cc3C(=O)c4ccccc4c1c23)c5cc6nn(CC)c7c8ccccc8C(=O)c(c5)c67,-4.3931837,-7.7815423011779785,-3.3883585929870605,3.3883585929870605
CCOC(=O)C(=N/Nc1ccc(cc1)[N+]([O-])=O)/C(=O)C2=NN3C(=NC(=O)c4ccccc34)S2,CCOC(=O)C(=N/Nc1ccc(cc1)[N+]([O-])=O)/C(=O)C2=NN3C(=NC(=O)c4ccccc34)S2,-2.2216332,-5.6040940284729,-3.382460832595825,3.382460832595825
[S--].[S--].[S--].[Bi+3].[Bi+3],[S--].[S--].[S--].[Bi+3].[Bi+3],-9.098315,-5.721341133117676,3.376974105834961,3.376974105834961
CC1=CC2=NC(=O)N=C2C=C1NNC3C(=O)NC(=O)NC3=O,CC1=CC2=NC(=O)N=C2C=C1NNC3C(=O)NC(=O)NC3=O,-6.48914,-3.121659278869629,3.367480754852295,3.367480754852295
[O--].[O--].[O--].[Lu+3].[Lu+3],[O--].[O--].[O--].[Lu+3].[Lu+3],-4.9185667,-8.284602165222168,-3.3660354614257812,3.3660354614257812
[Fe+3].[Fe+3].[Fe+3].[Fe+3].[O-][P]([O-])(=O)O[P]([O-])([O-])=O.[O-][P]([O-])(=O)O[P]([O-])([O-])=O.[O-][P]([O-])(=O)O[P]([O-])([O-])=O,[Fe+3].[Fe+3].[Fe+3].[Fe+3].[O-][P]([O-])(=O)O[P]([O-])([O-])=O.[O-][P]([O-])(=O)O[P]([O-])([O-])=O.[O-][P]([O-])(=O)O[P]([O-])([O-])=O,-6.3076086,-2.9416122436523438,3.3659963607788086,3.3659963607788086
[O--].[O--].[O--].[Al+3].[Y+3],[O--].[O--].[O--].[Al+3].[Y+3],-4.214539,-7.5756516456604,-3.361112594604492,3.361112594604492
O=[Y],O=[Y],-5.1756983,-1.832798957824707,3.3428993225097656,3.3428993225097656
CN1C(=O)C(=N/Nc2cccc(O[S](=O)(=O)c3ccccc3)c2)\C(=C(C#N)C1=O)C,CN1C(=O)C(=N/Nc2cccc(O[S](=O)(=O)c3ccccc3)c2)\C(=C(C#N)C1=O)C,-8.782716,-5.442868709564209,3.3398470878601074,3.3398470878601074
C1CC(CCN1)N2CCOCC2,C1CC(CCN1)N2CCOCC2,-2.9027228,0.43212807178497314,3.3348509073257446,3.3348509073257446
[O--].[O--].[O--].[Fe+3].[Fe+3],[O--].[O--].[O--].[Fe+3].[Fe+3],-3.7261484,-7.057623863220215,-3.3314754962921143,3.3314754962921143
C1COc2ccccc2OCCOCCOc3ccccc3OCCO1,C1COc2ccccc2OCCOCCOc3ccccc3OCCO1,-4.6935,-1.3630118370056152,3.3304882049560547,3.3304882049560547
COc1ccc(c(O)c1)C(=O)c2ccccc2O,COc1ccc(c(O)c1)C(=O)c2ccccc2O,-7.2738843,-3.9488868713378906,3.3249974250793457,3.3249974250793457
[O-][N+](=O)N1CN(CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,[O-][N+](=O)N1CN(CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-4.8251166,-1.5057851076126099,3.3193315267562866,3.3193315267562866
[Fe].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+],[Fe].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+],-3.2920234,0.027010440826416016,3.3190338611602783,3.3190338611602783
Cl.CCCCCCCCCCCC(=O)N[C@@H](CCCNC(N)=N)C(=O)OCC,Cl.CCCCCCCCCCCC(=O)N[C@@H](CCCNC(N)=N)C(=O)OCC,-0.23161197,-3.5500683784484863,-3.3184564113616943,3.3184564113616943
CC(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(C)=O)cc2,CC(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(C)=O)cc2,-8.058503,-4.74190092086792,3.3166022300720215,3.3166022300720215
OCCOCCOCCCNc1ccc(NCCCOCCOCCO)c2C(=O)c3ccccc3C(=O)c12,OCCOCCOCCCNc1ccc(NCCCOCCOCCO)c2C(=O)c3ccccc3C(=O)c12,0.057188697,-3.2489876747131348,-3.306176371872425,3.306176371872425
[Mn++].[O-]C([O-])=O,[Mn++].[O-]C([O-])=O,-4.5005875,-1.2008426189422607,3.2997448444366455,3.2997448444366455
[Cl-].C[NH3+],[Cl-].C[NH3+],-1.7960023,1.5031706094741821,3.299172878265381,3.299172878265381
CCCCC(CC)CN[S](=O)(=O)c1ccc(cc1)N=NC2=C(O)N(CCCC)C(=O)C(=C2C)C#N,CCCCC(CC)CN[S](=O)(=O)c1ccc(cc1)N=NC2=C(O)N(CCCC)C(=O)C(=C2C)C#N,-8.797314,-5.5012898445129395,3.2960238456726074,3.2960238456726074
CC1=C(Cl)C(=O)C(=C(C)N1)Cl,CC1=C(Cl)C(=O)C(=C(C)N1)Cl,-4.2834,-0.9987738132476807,3.2846262454986572,3.2846262454986572
COCCCN1C(=O)c2c(N)c3C(=O)c4ccccc4C(=O)c3c(N)c2C1=O,COCCCN1C(=O)c2c(N)c3C(=O)c4ccccc4C(=O)c3c(N)c2C1=O,-7.323793,-4.048591136932373,3.2752017974853516,3.2752017974853516
C[Si](C)(C)O[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,C[Si](C)(C)O[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,-9.407174,-6.148339748382568,3.2588343620300293,3.2588343620300293
CC(CCCC(C)(C)O)CC=O.[nH]1ccc2ccccc12,CC(CCCC(C)(C)O)CC=O.[nH]1ccc2ccccc12,-4.922451,-1.6636958122253418,3.2587552070617676,3.2587552070617676
CCCCCCCC\C=C/CCCCCCCCNCCCN.CCCCCCCC\C=C/CCCCCCCC(O)=O.CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCCCC\C=C/CCCCCCCCNCCCN.CCCCCCCC\C=C/CCCCCCCC(O)=O.CCCCCCCC\C=C/CCCCCCCC(O)=O,-8.250192,-4.992900371551514,3.257291316986084,3.257291316986084
CNC(=O)/C(C#N)=C/1NC(c2ccccc12)=C3C(=O)NC(=O)NC3=O,CNC(=O)/C(C#N)=C/1NC(c2ccccc12)=C3C(=O)NC(=O)NC3=O,-7.52801,-4.273556709289551,3.254453182220459,3.254453182220459
CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-7.34,-4.111615180969238,3.2283849716186523,3.2283849716186523
Cc1cc(ccc1N=C=O)c2ccc(N=C=O)c(C)c2,Cc1cc(ccc1N=C=O)c2ccc(N=C=O)c(C)c2,-2.3081274,-5.522941589355469,-3.2148141860961914,3.2148141860961914
[Cd++],[Cd++],-4.1112933,-0.9080853462219238,3.2032079696655273,3.2032079696655273
Clc1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1Cl,Clc1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1Cl,-12.0605,-8.858268737792969,3.2022314071655273,3.2022314071655273
CCN(CC)c1ccc2c(OC(=O)C(=C2C#N)c3sc4ccccc4n3)c1,CCN(CC)c1ccc2c(OC(=O)C(=C2C#N)c3sc4ccccc4n3)c1,-8.097434,-4.899011611938477,3.198422431945801,3.198422431945801
O[S](=O)(=O)c1cccc2C(=O)c3cccc(c3C(=O)c12)[S](O)(=O)=O,O[S](=O)(=O)c1cccc2C(=O)c3cccc(c3C(=O)c12)[S](O)(=O)=O,1.2572,-1.9358878135681152,-3.1930878162384033,3.1930878162384033
[Ca++].Cc1cc(c(N\N=C\2C(=O)C(=Cc3ccccc23)C([O-])=O)cc1Cl)[S]([O-])(=O)=O,[Ca++].Cc1cc(c(N\N=C\2C(=O)C(=Cc3ccccc23)C([O-])=O)cc1Cl)[S]([O-])(=O)=O,-6.2637706,-3.0782394409179688,3.1855311393737793,3.1855311393737793
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,-7.6647115,-4.482057094573975,3.18265438079834,3.18265438079834
[OH-].[OH-].[Pb++].[Pb++].[Pb++].[O-]C([O-])=O.[O-]C([O-])=O,[OH-].[OH-].[Pb++].[Pb++].[Pb++].[O-]C([O-])=O.[O-]C([O-])=O,-5.547232,-2.3947486877441406,3.1524834632873535,3.1524834632873535
S=[Zn],S=[Zn],-2.9676237,-6.106515407562256,-3.1388916969299316,3.1388916969299316
[Mn].C[c-]1cccc1.[C-]#[O+].[C-]#[O+].[C-]#[O+],[Mn].C[c-]1cccc1.[C-]#[O+].[C-]#[O+].[C-]#[O+],-3.8762,-0.7379173040390015,3.1382826566696167,3.1382826566696167
CC(C)(C)CC(C)(C)N(c1ccccc1)c2cccc3ccccc23,CC(C)(C)CC(C)(C)N(c1ccccc1)c2cccc3ccccc23,-8.290038,-5.153720378875732,3.136317729949951,3.136317729949951
NC(=O)N=NC(N)=O,NC(=O)N=NC(N)=O,-3.5462434,-0.41113466024398804,3.135108768939972,3.135108768939972
[Ba++].Cc1ccc(N\N=C\2C(=O)C(=Cc3ccccc23)C([O-])=O)c(c1)[S]([O-])(=O)=O,[Ba++].Cc1ccc(N\N=C\2C(=O)C(=Cc3ccccc23)C([O-])=O)c(c1)[S]([O-])(=O)=O,-5.735147,-2.6014909744262695,3.1336560249328613,3.1336560249328613
Nc1ccc2cc3ccc(N)cc3nc2c1,Nc1ccc2cc3ccc(N)cc3nc2c1,0.3783,-2.7323179244995117,-3.110617935657501,3.110617935657501
[F-].[F-].[F-].[F-].[F-].[F-].[Na+].[Na+].[Na+].[Al+3],[F-].[F-].[F-].[F-].[F-].[F-].[Na+].[Na+].[Na+].[Al+3],-2.6988459,0.40894073247909546,3.1077865958213806,3.1077865958213806
CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2.ClCC3CO3,CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2.ClCC3CO3,-7.2735305,-4.1701884269714355,3.103342056274414,3.103342056274414
BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,-6.990428,-3.894430160522461,3.0959978103637695,3.0959978103637695
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,-7.1447,-4.054636001586914,3.09006404876709,3.09006404876709
O[S](=O)(=O)c1ccccc1N=C2C=CC(C=C2)=C(c3ccc(Nc4ccccc4)cc3)c5ccc(Nc6ccccc6)cc5,O[S](=O)(=O)c1ccccc1N=C2C=CC(C=C2)=C(c3ccc(Nc4ccccc4)cc3)c5ccc(Nc6ccccc6)cc5,-8.377105,-5.288076877593994,3.0890278816223145,3.0890278816223145
CC(C)(C)c1cc(CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,CC(C)(C)c1cc(CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-8.667095,-5.580647945404053,3.086447238922119,3.086447238922119
[C-]#[O+],[C-]#[O+],-2.9287992,0.1535259485244751,3.0823251008987427,3.0823251008987427
CCCC[Sn++]CCCC.CC([O-])=O.CC([O-])=O,CCCC[Sn++]CCCC.CC([O-])=O.CC([O-])=O,-4.7672,-1.68516206741333,3.082037925720215,3.082037925720215
COc1cc2c3ccccc3C(=O)c4ccc5c6ccc7C(=O)c8ccccc8c9cc(OC)c(c1c5c24)c6c79,COc1cc2c3ccccc3C(=O)c4ccc5c6ccc7C(=O)c8ccccc8c9cc(OC)c(c1c5c24)c6c79,-5.5991707,-8.673757553100586,-3.074586868286133,3.074586868286133
CCOC(=O)N(CC)c1ccccc1,CCOC(=O)N(CC)c1ccccc1,0.86739945,-2.2012434005737305,-3.0686428546905518,3.0686428546905518
COC(OC)c1ccc(cc1)C(=O)OC.COC(=O)c2ccccc2.COC(=O)c3ccc(C)cc3.COC(=O)c4ccc(CO)cc4.COC(=O)c5ccc(COC(=O)c6ccc(C)cc6)cc5.COC(=O)c7ccc(COC(=O)c8ccc(cc8)C(=O)OC)cc7.COC(=O)c9ccc(C=O)cc9.COC(=O)c%10ccc(cc%10)C(O)=O.COC(=O)c%11ccc(cc%11)C(=O)OC.COC(=O)c%12ccc(cc%12)C(=O)OCc%13ccc(C)cc%13.COC(=O)c%14ccc(cc%14)c%15ccc(cc%15)C(=O)OC.COC(=O)c%16ccc(cc%16)c%17cccc(c%17)C(=O)OC.COC(=O)c%18ccc(cc%18)c%19ccccc%19C(=O)OC.COC(=O)c%20ccc(cc%20)c%21cc(C)ccc%21C(=O)OC.COC(=O)c%22ccc(cc%22)c%23cc(ccc%23C(=O)OC)C(=O)OC.COC(=O)c%24cccc(c%24)C(=O)OC.COC(=O)c%25ccc(C(=O)OC)c(c%25)C(=O)OC.COC(=O)c%26ccc%27c(c%26)C(=O)c%28ccc(cc%27%28)C(=O)OC.COC(=O)c%29ccc(C)c%30c%29OC(=O)c%31ccccc%30%31.COC(=O)c%32ccccc%32C(=O)OC.COC(=O)c%33ccc(C)cc%33C(=O)OC.Cc%34ccc(C)cc%34.Cc%35ccc(cc%35)C(O)=O.OC(=O)c%36ccccc%36,COC(OC)c1ccc(cc1)C(=O)OC.COC(=O)c2ccccc2.COC(=O)c3ccc(C)cc3.COC(=O)c4ccc(CO)cc4.COC(=O)c5ccc(COC(=O)c6ccc(C)cc6)cc5.COC(=O)c7ccc(COC(=O)c8ccc(cc8)C(=O)OC)cc7.COC(=O)c9ccc(C=O)cc9.COC(=O)c%10ccc(cc%10)C(O)=O.COC(=O)c%11ccc(cc%11)C(=O)OC.COC(=O)c%12ccc(cc%12)C(=O)OCc%13ccc(C)cc%13.COC(=O)c%14ccc(cc%14)c%15ccc(cc%15)C(=O)OC.COC(=O)c%16ccc(cc%16)c%17cccc(c%17)C(=O)OC.COC(=O)c%18ccc(cc%18)c%19ccccc%19C(=O)OC.COC(=O)c%20ccc(cc%20)c%21cc(C)ccc%21C(=O)OC.COC(=O)c%22ccc(cc%22)c%23cc(ccc%23C(=O)OC)C(=O)OC.COC(=O)c%24cccc(c%24)C(=O)OC.COC(=O)c%25ccc(C(=O)OC)c(c%25)C(=O)OC.COC(=O)c%26ccc%27c(c%26)C(=O)c%28ccc(cc%27%28)C(=O)OC.COC(=O)c%29ccc(C)c%30c%29OC(=O)c%31ccccc%30%31.COC(=O)c%32ccccc%32C(=O)OC.COC(=O)c%33ccc(C)cc%33C(=O)OC.Cc%34ccc(C)cc%34.Cc%35ccc(cc%35)C(O)=O.OC(=O)c%36ccccc%36,-6.731678,-3.6631836891174316,3.0684943199157715,3.0684943199157715
[Cu],[Cu],-5.2979383,-8.3652925491333,-3.067354202270508,3.067354202270508
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,-7.602121,-4.535024166107178,3.067096710205078,3.067096710205078
CC(C)(C)C1=CC(=CC(=C1SC(C)(C)SC2=C(C=C(O)C=C2C(C)(C)C)C(C)(C)C)C(C)(C)C)O,CC(C)(C)C1=CC(=CC(=C1SC(C)(C)SC2=C(C=C(O)C=C2C(C)(C)C)C(C)(C)C)C(C)(C)C)O,-8.17,-5.1128716468811035,3.057128429412842,3.057128429412842
CC1CCC2(OC1)OC3CC4C5CC=C6CC(O)CCC6(C)C5CCC4(C)C3C2C,CC1CCC2(OC1)OC3CC4C5CC=C6CC(O)CCC6(C)C5CCC4(C)C3C2C,-7.32,-4.273792743682861,3.0462074279785156,3.0462074279785156
[Gd+3].[Gd+3].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O,[Gd+3].[Gd+3].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O,-5.648401,-2.605266571044922,3.0431342124938965,3.0431342124938965
CC(C)CCCC(C)C1CCC2C3CCC4CC(C)(CCC=C(C5=CC(=C(O)C(=C5)C(O)=O)Cl)C6=CC(=C(O)C(=C6)C(O)=O)Cl)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)(CCC=C(C5=CC(=C(O)C(=C5)C(O)=O)Cl)C6=CC(=C(O)C(=C6)C(O)=O)Cl)CCC4(C)C3CCC12C,-8.46,-5.418664455413818,3.0413355827331543,3.0413355827331543
Nc1c(cc(Nc2ccc(c(Nc3nc(Cl)nc(Cl)n3)c2)[S](O)(=O)=O)c4C(=O)c5ccccc5C(=O)c14)[S](O)(=O)=O,Nc1c(cc(Nc2ccc(c(Nc3nc(Cl)nc(Cl)n3)c2)[S](O)(=O)=O)c4C(=O)c5ccccc5C(=O)c14)[S](O)(=O)=O,0.1956,-2.842838764190674,-3.038438767194748,3.038438767194748
CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.CO[S]([O-])(=O)=O,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.CO[S]([O-])(=O)=O,-4.8359733,-1.7985574007034302,3.037415862083435,3.037415862083435
ClC(=O)OCCOCCOC(Cl)=O,ClC(=O)OCCOCCOC(Cl)=O,-4.886549,-1.8497594594955444,3.0367895364761353,3.0367895364761353
CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(Cl)cc4n3,CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(Cl)cc4n3,-7.487633,-4.451117992401123,3.036515235900879,3.036515235900879
C1CN(CCO1)SSN2CCOCC2,C1CN(CCO1)SSN2CCOCC2,-3.2596343,-0.2243877649307251,3.03524649143219,3.03524649143219
Oc1ccc(Nc2ccccc2)c3C(=O)c4c(c(O)ccc4[N+]([O-])=O)C(=O)c13,Oc1ccc(Nc2ccccc2)c3C(=O)c4c(c(O)ccc4[N+]([O-])=O)C(=O)c13,-8.646143,-5.611216068267822,3.0349268913269043,3.0349268913269043
COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,0.25671875,-2.7769856452941895,-3.033704400062561,3.033704400062561
O=C1CCCCCCCCCCOCCCCO1,O=C1CCCCCCCCCCOCCCCO1,-4.017959,-0.9857640862464905,3.032195031642914,3.032195031642914
[Ba++].Cc1cc(N\N=C\2C(=O)C=Cc3ccccc23)c(cc1Cl)[S]([O-])(=O)=O.Cc4cc(N\N=C\5C(=O)C=Cc6ccccc56)c(cc4Cl)[S]([O-])(=O)=O,[Ba++].Cc1cc(N\N=C\2C(=O)C=Cc3ccccc23)c(cc1Cl)[S]([O-])(=O)=O.Cc4cc(N\N=C\5C(=O)C=Cc6ccccc56)c(cc4Cl)[S]([O-])(=O)=O,-6.1564875,-3.1278319358825684,3.028655529022217,3.028655529022217
CC(C)(C)CC(C)(C)C1CC/C(=N/O)/C(=N\O)/C1,CC(C)(C)CC(C)(C)C1CC/C(=N/O)/C(=N\O)/C1,-6.41,-3.396355152130127,3.0136446952819824,3.0136446952819824
CCCCCCCCSC(=N)N,CCCCCCCCSC(=N)N,0.16,-2.8503060340881348,-3.010306030511856,3.010306030511856
[Na+].O[S](=O)(=O)CCN1CCN(CC1)CC[S]([O-])(=O)=O,[Na+].O[S](=O)(=O)CCN1CCN(CC1)CC[S]([O-])(=O)=O,-2.7475939,0.26054954528808594,3.008143424987793,3.008143424987793
CC(C)(C)CCCCC(=O)OC=C,CC(C)(C)CCCCC(=O)OC=C,-7.122461,-4.123790740966797,2.9986701011657715,2.9986701011657715
Cc1cc(CCC(=O)OCC(C)(C)[CH]2OC[C]3(CO2)CO[CH](OC3)C(C)(C)COC(=O)CCc4cc(C)c(O)c(c4)C(C)(C)C)cc(c1O)C(C)(C)C,Cc1cc(CCC(=O)OCC(C)(C)[CH]2OC[C]3(CO2)CO[CH](OC3)C(C)(C)COC(=O)CCc4cc(C)c(O)c(c4)C(C)(C)C)cc(c1O)C(C)(C)C,-8.267743,-5.27363920211792,2.9941039085388184,2.9941039085388184
Fc1ccc(Cc2ccc(F)cc2)cc1,Fc1ccc(Cc2ccc(F)cc2)cc1,-6.912156,-3.937946319580078,2.974209785461426,2.974209785461426
O=C1NC(=O)C(C(=O)N1)=C2NC(c3ccccc23)=C4C(=O)NC(=O)NC4=O,O=C1NC(=O)C(C(=O)N1)=C2NC(c3ccccc23)=C4C(=O)NC(=O)NC4=O,-7.564994,-4.592884063720703,2.972109794616699,2.972109794616699
CCNCC(O)c1cccc(O)c1,CCNCC(O)c1cccc(O)c1,-3.4541028,-0.48360317945480347,2.970499575138092,2.970499575138092
CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC,-2.5951755,-5.563101291656494,-2.967925786972046,2.967925786972046
O=C1CCCCCCCCCOCCCCCO1,O=C1CCCCCCCCCOCCCCCO1,-3.8838494,-0.9183290004730225,2.9655203819274902,2.9655203819274902
[Li+].[Li+].[Li+].[O-][P]([O-])([O-])=O,[Li+].[Li+].[Li+].[O-][P]([O-])([O-])=O,-2.590926,0.3671378493309021,2.958063781261444,2.958063781261444
[Ba++].Cc1cc(c(N\N=C/2C(=O)C(=Cc3ccccc23)C([O-])=O)cc1Cl)[S]([O-])(=O)=O,[Ba++].Cc1cc(c(N\N=C/2C(=O)C(=Cc3ccccc23)C([O-])=O)cc1Cl)[S]([O-])(=O)=O,-5.745186,-2.7886204719543457,2.9565653800964355,2.9565653800964355
O=C(Nc1cc2c([nH]c3c2cc(NC(=O)c4ccccc4)c5C(=O)c6ccccc6C(=O)c35)c7C(=O)c8ccccc8C(=O)c17)c9ccccc9,O=C(Nc1cc2c([nH]c3c2cc(NC(=O)c4ccccc4)c5C(=O)c6ccccc6C(=O)c35)c7C(=O)c8ccccc8C(=O)c17)c9ccccc9,-4.522223,-7.476921081542969,-2.954698085784912,2.954698085784912
COc1cc(N[S](=O)(=O)c2ccccc2)c3C(=O)c4ccccc4C(=O)c3c1N,COc1cc(N[S](=O)(=O)c2ccccc2)c3C(=O)c4ccccc4C(=O)c3c1N,-2.3558505,-5.3096089363098145,-2.953758478164673,2.953758478164673
Nc1ccc(N)c2C(=O)c3c(N)ccc(N)c3C(=O)c12,Nc1ccc(N)c2C(=O)c3c(N)ccc(N)c3C(=O)c12,-6.9515,-4.0055718421936035,2.9459280967712402,2.9459280967712402
